DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES,
23-Sep-24,EQ,"1,331.00","1,331.80","1,308.50","1,338.45","1,322.00","1,321.90","1,320.13","1,362.35",899,11380409,"15,02,36,16,031.40",309380,
24-Sep-24,EQ,"1,321.00","1,331.40","1,315.45","1,321.90","1,320.00","1,318.60","1,320.74","1,362.35",899,13886037,"18,33,98,47,790.40",250464,
25-Sep-24,EQ,"1,310.75","1,327.75","1,310.10","1,318.60","1,326.00","1,323.85","1,322.81","1,362.35",899,8728019,"11,54,55,32,561.70",174582,
26-Sep-24,EQ,"1,320.00","1,333.35","1,316.90","1,323.85","1,325.45","1,329.05","1,326.63","1,362.35",899,11100869,"14,72,66,92,627.25",278312,
27-Sep-24,EQ,"1,333.00","1,333.00","1,303.85","1,329.05","1,306.50","1,306.60","1,312.54","1,362.35",899,17117379,"22,46,71,83,500.85",289431,
30-Sep-24,EQ,"1,292.10","1,296.80","1,270.90","1,306.60","1,273.95","1,273.00","1,278.52","1,362.35",899,12622212,"16,13,77,80,831.80",240013,
01-Oct-24,EQ,"1,269.80","1,280.25","1,267.60","1,273.00","1,277.00","1,274.40","1,274.08","1,362.35",899,10972413,"13,97,97,58,159.00",191587,
03-Oct-24,EQ,"1,253.60","1,265.75","1,248.15","1,274.40","1,257.85","1,256.35","1,253.97","1,362.35",899,17648551,"22,13,07,53,423.90",337808,
04-Oct-24,EQ,"1,247.10","1,264.40","1,236.20","1,256.35","1,240.95","1,239.75","1,248.43","1,362.35",899,13488887,"16,83,98,82,681.70",326830,
07-Oct-24,EQ,"1,241.55","1,262.95","1,225.00","1,239.75","1,236.00","1,233.90","1,242.75","1,362.35",899,20667247,"25,68,42,16,795.90",439173,
08-Oct-24,EQ,"1,241.00","1,247.80","1,229.75","1,233.90","1,236.70","1,236.60","1,238.70","1,362.35",899,12219259,"15,13,59,72,486.95",257858,
09-Oct-24,EQ,"1,243.05","1,265.10","1,232.65","1,236.60","1,247.20","1,244.15","1,246.69","1,362.35",899,14765997,"18,40,86,62,575.60",260234,
10-Oct-24,EQ,"1,246.75","1,254.70","1,238.00","1,244.15","1,244.00","1,243.50","1,244.67","1,362.35",899,9118195,"11,34,91,42,276.10",265371,
11-Oct-24,EQ,"1,237.00","1,240.80","1,222.00","1,243.50","1,223.30","1,223.00","1,228.10","1,362.35",899,8472512,"10,40,50,84,855.95",284576,
14-Oct-24,EQ,"1,221.00","1,237.90","1,217.40","1,223.00","1,234.20","1,231.75","1,232.07","1,362.35",899,11833929,"14,58,02,70,211.55",230853,
15-Oct-24,EQ,"1,238.95","1,258.30","1,235.40","1,231.75","1,256.00","1,255.50","1,251.17","1,362.35",899,11657338,"14,58,53,23,470.45",216309,
16-Oct-24,EQ,"1,248.50","1,254.95","1,241.60","1,255.50","1,245.00","1,243.15","1,247.54","1,362.35",899,7869727,"9,81,78,09,931.20",207420,
17-Oct-24,EQ,"1,249.45","1,256.95","1,224.40","1,243.15","1,232.00","1,231.25","1,235.01","1,362.35",899,8459497,"10,44,75,82,321.90",160363,
18-Oct-24,EQ,"1,227.95","1,268.90","1,225.25","1,231.25","1,267.00","1,264.50","1,256.38","1,362.35",899,11018126,"13,84,29,29,408.20",229878,
21-Oct-24,EQ,"1,264.50","1,272.35","1,250.55","1,264.50","1,257.55","1,259.05","1,260.14","1,362.35",899,7742775,"9,75,69,42,032.15",155332,
22-Oct-24,EQ,"1,266.60","1,284.90","1,259.75","1,259.05","1,268.35","1,267.50","1,273.05","1,362.35",899,20090801,"25,57,65,70,325.35",408613,
23-Oct-24,EQ,"1,261.00","1,267.95","1,243.05","1,267.50","1,253.50","1,251.60","1,251.59","1,362.35",899,14055447,"17,59,16,29,567.80",319605,
24-Oct-24,EQ,"1,250.25","1,260.45","1,241.05","1,251.60","1,254.70","1,252.75","1,252.73","1,362.35",899,12223031,"15,31,21,32,847.55",313840,
25-Oct-24,EQ,"1,247.25","1,268.90","1,234.20","1,252.75","1,259.60","1,255.45","1,250.04","1,362.35",899,13546055,"16,93,31,02,486.65",370555,
28-Oct-24,EQ,"1,285.50","1,307.80","1,280.60","1,255.45","1,294.40","1,292.85","1,296.93","1,362.35",908.2,24096412,"31,25,13,79,929.30",619071,
29-Oct-24,EQ,"1,301.35","1,335.35","1,299.25","1,292.85","1,331.65","1,331.85","1,321.25","1,362.35",908.2,20656117,"27,29,19,48,603.05",436897,
30-Oct-24,EQ,"1,324.00","1,330.90","1,305.60","1,331.85","1,313.00","1,312.15","1,312.80","1,362.35",908.2,15055031,"19,76,42,32,516.20",285240,
31-Oct-24,EQ,"1,307.25","1,318.95","1,288.55","1,312.15","1,294.80","1,292.25","1,296.28","1,362.35",908.2,23497314,"30,45,90,66,088.40",250950,
01-Nov-24,EQ,"1,289.95","1,296.20","1,286.25","1,292.25","1,291.90","1,291.80","1,292.11","1,362.35",908.2,1007022,"1,30,11,80,367.65",40161,
04-Nov-24,EQ,"1,290.10","1,291.80","1,270.05","1,291.80","1,275.40","1,277.20","1,276.50","1,362.35",914.75,14309121,"18,26,56,49,923.80",268956,
05-Nov-24,EQ,"1,273.00","1,301.30","1,263.10","1,277.20","1,291.60","1,296.70","1,284.33","1,362.35",914.75,16431920,"21,10,40,80,468.90",262702,
06-Nov-24,EQ,"1,300.25","1,315.00","1,292.70","1,296.70","1,305.00","1,302.35","1,306.97","1,362.35",914.75,12037405,"15,73,25,82,044.35",201411,
07-Nov-24,EQ,"1,297.15","1,302.80","1,275.25","1,302.35","1,279.75","1,278.70","1,282.48","1,362.35",914.75,9909035,"12,70,81,18,911.40",185720,
08-Nov-24,EQ,"1,270.00","1,275.00","1,252.70","1,278.70","1,259.00","1,258.85","1,260.33","1,362.35",914.75,11195808,"14,11,04,19,237.85",233807,
11-Nov-24,EQ,"1,262.00","1,275.90","1,246.65","1,258.85","1,268.65","1,269.30","1,266.04","1,362.35",914.75,8387780,"10,61,92,76,125.00",193310,
12-Nov-24,EQ,"1,276.15","1,295.00","1,264.50","1,269.30","1,269.00","1,270.60","1,276.01","1,362.35",914.75,13486168,"17,20,84,86,809.70",251685,
13-Nov-24,EQ,"1,270.60","1,276.25","1,250.00","1,270.60","1,258.00","1,253.70","1,261.05","1,362.35",914.75,12260404,"15,46,09,65,858.00",258070,
14-Nov-24,EQ,"1,253.75","1,267.70","1,243.05","1,253.70","1,258.95","1,256.95","1,255.26","1,362.35",914.75,9506892,"11,93,35,98,279.70",224597,
18-Nov-24,EQ,"1,260.00","1,262.60","1,249.40","1,256.95","1,252.25","1,253.45","1,254.62","1,362.35",914.75,6195554,"7,77,30,53,428.25",204301,
19-Nov-24,EQ,"1,257.05","1,261.00","1,240.85","1,253.45","1,244.00","1,249.10","1,251.54","1,362.35",914.75,11537317,"14,43,94,01,407.20",233269,
21-Nov-24,EQ,"1,248.55","1,256.90","1,232.55","1,249.10","1,255.85","1,250.55","1,247.38","1,362.35",914.75,9593870,"11,96,71,89,179.00",209109,
22-Nov-24,EQ,"1,258.00","1,281.40","1,256.00","1,250.55","1,278.00","1,278.05","1,275.03","1,362.35",914.75,11604338,"14,79,58,57,555.95",214688,
25-Nov-24,EQ,"1,296.00","1,311.20","1,290.00","1,278.05","1,303.00","1,300.95","1,302.41","1,362.35",921.7,22717581,"29,58,75,14,842.45",205883,
26-Nov-24,EQ,"1,310.60","1,314.25","1,302.45","1,300.95","1,304.80","1,304.95","1,306.10","1,362.35",921.7,7646955,"9,98,76,88,168.25",164865,
27-Nov-24,EQ,"1,298.50","1,310.85","1,297.85","1,304.95","1,301.25","1,300.70","1,302.15","1,362.35",921.7,21938082,"28,56,66,03,156.60",222370,
28-Nov-24,EQ,"1,301.05","1,310.50","1,282.30","1,300.70","1,287.50","1,286.35","1,292.68","1,362.35",921.7,22803745,"29,47,79,62,300.30",275436,
29-Nov-24,EQ,"1,283.10","1,303.25","1,283.10","1,286.35","1,298.70","1,300.10","1,296.93","1,362.35",921.7,11397228,"14,78,14,29,160.60",242391,
02-Dec-24,EQ,"1,299.90","1,310.55","1,289.15","1,300.10","1,303.45","1,304.65","1,303.46","1,362.35",961.4,9626400,"12,54,75,91,627.65",225242,
03-Dec-24,EQ,"1,303.95","1,312.80","1,296.10","1,304.65","1,306.75","1,308.40","1,306.89","1,362.35",961.4,11509276,"15,04,13,01,418.20",235915,
04-Dec-24,EQ,"1,302.60","1,320.00","1,301.70","1,308.40","1,315.60","1,316.05","1,313.28","1,362.35",961.4,11570281,"15,19,50,02,837.45",247575,
05-Dec-24,EQ,"1,316.25","1,342.90","1,308.60","1,316.05","1,336.55","1,336.50","1,329.38","1,362.35",961.4,19210697,"25,53,82,93,421.05",281891,
06-Dec-24,EQ,"1,342.50","1,347.10","1,326.70","1,336.50","1,329.00","1,328.75","1,334.62","1,362.35",961.4,8942672,"11,93,50,98,947.85",208546,
09-Dec-24,EQ,"1,322.10","1,329.05","1,320.25","1,328.75","1,323.50","1,322.30","1,323.57","1,362.35",970.15,8000764,"10,58,95,99,383.15",148025,
10-Dec-24,EQ,"1,319.00","1,332.00","1,315.25","1,322.30","1,331.35","1,330.45","1,327.71","1,362.35",970.15,8218214,"10,91,13,93,630.45",157320,
11-Dec-24,EQ,"1,324.70","1,331.25","1,316.00","1,330.45","1,328.00","1,327.50","1,325.69","1,362.35",970.15,8138066,"10,78,85,13,650.25",177570,
12-Dec-24,EQ,"1,321.55","1,338.75","1,321.55","1,327.50","1,330.60","1,329.25","1,330.74","1,362.35",970.15,9076896,"12,07,90,25,779.50",189489,
13-Dec-24,EQ,"1,325.35","1,347.15","1,313.50","1,329.25","1,345.45","1,344.90","1,334.68","1,362.35",970.15,13536684,"18,06,71,55,840.10",226965,
16-Dec-24,EQ,"1,344.90","1,350.45","1,340.05","1,344.90","1,343.60","1,346.10","1,345.53","1,362.35",970.15,9071006,"12,20,52,96,470.75",237730,
17-Dec-24,EQ,"1,342.00","1,348.10","1,326.05","1,346.10","1,334.00","1,333.75","1,333.43","1,362.35",970.15,9879257,"13,17,33,06,009.95",208644,
18-Dec-24,EQ,"1,325.25","1,334.95","1,307.45","1,333.75","1,316.90","1,314.15","1,316.49","1,362.35",970.15,8510595,"11,20,40,88,446.20",197721,
19-Dec-24,EQ,"1,286.00","1,303.00","1,284.45","1,314.15","1,289.50","1,286.90","1,290.73","1,362.35",970.15,11517304,"14,86,57,36,643.05",241978,
20-Dec-24,EQ,"1,283.95","1,297.75","1,272.40","1,286.90","1,292.00","1,288.40","1,287.83","1,362.35",970.15,58491181,"75,32,67,11,266.25",287315,
23-Dec-24,EQ,"1,294.65","1,307.00","1,287.05","1,288.40","1,297.35","1,296.80","1,295.12","1,362.35",970.15,6827512,"8,84,24,49,619.05",208282,
24-Dec-24,EQ,"1,296.80","1,304.50","1,290.25","1,296.80","1,298.95","1,297.25","1,295.88","1,362.35",970.15,7138516,"9,25,06,48,957.45",125187,
26-Dec-24,EQ,"1,307.00","1,312.75","1,289.20","1,297.25","1,297.00","1,297.35","1,296.86","1,362.35",970.15,7338444,"9,51,69,53,866.75",191694,
27-Dec-24,EQ,"1,298.55","1,315.95","1,298.55","1,297.35","1,307.55","1,307.55","1,306.98","1,362.35",970.15,4756066,"6,21,60,64,274.20",109355,
30-Dec-24,EQ,"1,304.95","1,326.50","1,289.45","1,307.55","1,293.45","1,294.65","1,303.69","1,362.35",970.15,14207425,"18,52,20,89,560.05",258242,
31-Dec-24,EQ,"1,286.90","1,289.95","1,280.10","1,294.65","1,283.50","1,281.65","1,282.67","1,362.35",970.15,8449607,"10,83,80,26,946.50",147036,
01-Jan-25,EQ,"1,281.65","1,293.00","1,267.10","1,281.65","1,283.85","1,283.65","1,283.92","1,362.35",970.15,4705399,"6,04,13,47,562.15",152286,
02-Jan-25,EQ,"1,285.10","1,293.40","1,278.40","1,283.65","1,291.00","1,290.60","1,288.34","1,362.35",970.15,7433222,"9,57,65,23,020.85",289378,
03-Jan-25,EQ,"1,286.20","1,288.00","1,262.25","1,290.60","1,265.60","1,265.05","1,269.40","1,362.35",970.15,11194997,"14,21,09,18,649.70",219218,
06-Jan-25,EQ,"1,268.05","1,277.75","1,257.00","1,265.05","1,266.00","1,264.10","1,265.34","1,362.35",970.15,7504047,"9,49,51,49,142.20",236168,
07-Jan-25,EQ,"1,266.50","1,288.95","1,266.50","1,264.10","1,280.60","1,279.25","1,280.35","1,362.35",970.15,7539758,"9,65,35,65,084.15",153173,
08-Jan-25,EQ,"1,280.55","1,285.00","1,252.35","1,279.25","1,265.00","1,263.75","1,264.70","1,362.35",970.15,7566309,"9,56,91,13,937.25",186833,
09-Jan-25,EQ,"1,258.00","1,264.75","1,248.10","1,263.75","1,263.50","1,262.40","1,257.24","1,362.35",970.15,8684920,"10,91,90,31,736.80",161005,
10-Jan-25,EQ,"1,259.00","1,264.95","1,243.10","1,262.40","1,251.35","1,249.85","1,250.93","1,362.35",970.15,7854524,"9,82,54,30,299.90",228905,
13-Jan-25,EQ,"1,234.90","1,243.95","1,224.90","1,249.85","1,230.90","1,229.75","1,232.97","1,362.35",970.15,9669336,"11,92,20,19,625.60",204083,
14-Jan-25,EQ,"1,233.35","1,244.85","1,227.45","1,229.75","1,242.95","1,240.30","1,236.06","1,362.35",970.15,10342698,"12,78,42,18,741.00",210917,
15-Jan-25,EQ,"1,234.00","1,244.40","1,230.00","1,240.30","1,238.90","1,238.25","1,237.19","1,362.35",970.15,5355382,"6,62,56,07,806.60",133555,
16-Jan-25,EQ,"1,245.10","1,255.50","1,239.65","1,238.25","1,252.95","1,249.10","1,247.22","1,362.35",970.15,11895924,"14,83,68,43,996.05",181488,
17-Jan-25,EQ,"1,243.35","1,249.00","1,218.00","1,249.10","1,225.15","1,225.45","1,226.59","1,362.35",970.15,9790533,"12,00,89,37,114.35",157327,
20-Jan-25,EQ,"1,223.90","1,241.75","1,215.25","1,225.45","1,232.55","1,232.95","1,229.43","1,362.35",985.25,7676418,"9,43,76,03,015.10",240948,
21-Jan-25,EQ,"1,236.95","1,238.95","1,192.70","1,232.95","1,197.95","1,196.15","1,207.07","1,362.35",985.25,20520898,"24,77,02,61,514.45",297691,
22-Jan-25,EQ,"1,201.00","1,207.50","1,191.80","1,196.15","1,198.60","1,200.45","1,199.65","1,362.35",985.25,10377123,"12,44,89,45,781.30",269148,
23-Jan-25,EQ,"1,197.25","1,207.90","1,186.00","1,200.45","1,202.40","1,201.75","1,201.27","1,362.35",985.25,8770650,"10,53,58,75,098.80",211991,
24-Jan-25,EQ,"1,203.10","1,218.00","1,202.00","1,201.75","1,213.70","1,209.20","1,209.19","1,362.35",985.25,9216792,"11,14,48,44,611.20",221872,
27-Jan-25,EQ,"1,195.00","1,234.65","1,193.10","1,209.20","1,225.25","1,227.95","1,224.23","1,362.35",985.25,16164687,"19,78,93,27,544.65",324795,
28-Jan-25,EQ,"1,247.35","1,264.00","1,236.00","1,227.95","1,247.50","1,246.90","1,252.87","1,362.35",985.25,18066499,"22,63,49,05,165.95",356462,
29-Jan-25,EQ,"1,252.00","1,255.80","1,243.05","1,246.90","1,251.40","1,251.65","1,249.62","1,362.35",985.25,7666777,"9,58,05,25,136.65",219085,
30-Jan-25,EQ,"1,250.00","1,259.85","1,239.50","1,251.65","1,258.55","1,255.60","1,250.26","1,362.35",985.25,11921041,"14,90,43,52,647.05",331765,
31-Jan-25,EQ,"1,254.50","1,256.00","1,239.10","1,255.60","1,252.95","1,252.80","1,247.43","1,362.35",985.25,10195417,"12,71,80,79,791.90",209906,
01-Feb-25,EQ,"1,251.15","1,261.35","1,233.80","1,252.80","1,254.50","1,255.55","1,250.34","1,362.35",985.25,3011914,"3,76,59,27,780.55",91971,
03-Feb-25,EQ,"1,246.85","1,260.00","1,237.80","1,255.55","1,252.95","1,253.00","1,250.06","1,362.35",985.25,6176831,"7,72,14,38,599.85",165087,
04-Feb-25,EQ,"1,262.80","1,280.50","1,260.00","1,253.00","1,266.75","1,268.20","1,270.45","1,362.35",985.25,14839077,"18,85,23,69,674.65",259371,
05-Feb-25,EQ,"1,270.20","1,277.75","1,265.15","1,268.20","1,268.20","1,267.70","1,270.65","1,362.35",985.25,6840709,"8,69,21,68,613.10",183398,
06-Feb-25,EQ,"1,275.00","1,279.00","1,263.20","1,267.70","1,272.00","1,272.40","1,270.57","1,362.35",985.25,8396554,"10,66,84,40,486.05",226596,
07-Feb-25,EQ,"1,272.00","1,275.00","1,249.55","1,272.40","1,257.00","1,256.90","1,258.99","1,362.35",985.25,7382039,"9,29,38,77,445.05",191355,
10-Feb-25,EQ,"1,257.20","1,265.00","1,249.35","1,256.90","1,259.60","1,262.60","1,257.56","1,362.35",985.25,5740361,"7,21,88,36,541.20",180650,
11-Feb-25,EQ,"1,255.85","1,261.85","1,248.40","1,262.60","1,248.55","1,252.75","1,254.67","1,362.35",985.25,6586627,"8,26,40,43,638.70",174408,
12-Feb-25,EQ,"1,257.20","1,269.75","1,244.65","1,252.75","1,252.85","1,251.80","1,252.33","1,362.35",985.25,8809352,"11,03,22,00,057.65",320587,
13-Feb-25,EQ,"1,252.55","1,266.00","1,245.90","1,251.80","1,248.50","1,248.90","1,254.61","1,362.35",985.25,7263785,"9,11,32,47,793.40",261567,
14-Feb-25,EQ,"1,252.10","1,263.50","1,244.45","1,248.90","1,259.00","1,260.10","1,254.48","1,362.35",985.25,10368438,"13,00,69,59,974.75",289728,
17-Feb-25,EQ,"1,251.15","1,258.15","1,233.25","1,260.10","1,251.65","1,251.15","1,244.89","1,362.35","1,023.35",8386151,"10,43,98,44,806.35",294062,
18-Feb-25,EQ,"1,252.90","1,257.60","1,237.05","1,251.15","1,242.55","1,243.05","1,242.37","1,362.35","1,023.35",8135042,"10,10,67,08,536.60",257996,
19-Feb-25,EQ,"1,234.85","1,264.45","1,230.25","1,243.05","1,261.50","1,261.65","1,253.91","1,362.35","1,023.35",10683412,"13,39,60,72,372.50",164771,
20-Feb-25,EQ,"1,255.35","1,264.00","1,246.75","1,261.65","1,248.15","1,249.95","1,252.30","1,362.35","1,023.35",8398849,"10,51,78,47,931.90",204041,
21-Feb-25,EQ,"1,241.10","1,244.70","1,224.55","1,249.95","1,232.00","1,232.95","1,233.19","1,362.35","1,023.35",7786428,"9,60,21,12,287.65",178759,
24-Feb-25,EQ,"1,226.70","1,231.90","1,210.25","1,232.95","1,219.70","1,218.35","1,217.57","1,362.35","1,038.50",11522480,"14,02,93,88,111.95",206398,
25-Feb-25,EQ,"1,226.60","1,231.65","1,221.00","1,218.35","1,225.80","1,224.15","1,225.00","1,362.35","1,038.50",11059417,"13,54,77,35,420.80",199168,
27-Feb-25,EQ,"1,225.15","1,234.85","1,218.45","1,224.15","1,220.00","1,222.45","1,226.56","1,362.35","1,038.50",12008162,"14,72,87,53,125.00",234248,
28-Feb-25,EQ,"1,216.00","1,225.00","1,200.10","1,222.45","1,201.10","1,204.10","1,208.91","1,362.35","1,038.50",20215075,"24,43,82,00,772.65",268866,
03-Mar-25,EQ,"1,210.50","1,217.00","1,204.15","1,204.10","1,208.70","1,206.20","1,209.49","1,362.35","1,048.10",8158881,"9,86,80,73,967.35",208311,
04-Mar-25,EQ,"1,207.15","1,216.65","1,206.25","1,206.20","1,212.80","1,210.40","1,210.78","1,362.35","1,048.10",9574490,"11,59,26,01,922.90",169550,
05-Mar-25,EQ,"1,217.00","1,225.95","1,211.30","1,210.40","1,215.00","1,215.70","1,216.73","1,362.35","1,048.10",9052846,"11,01,48,65,217.65",199811,
06-Mar-25,EQ,"1,227.95","1,227.95","1,209.00","1,215.70","1,219.80","1,218.05","1,217.04","1,362.35","1,048.10",11949475,"14,54,30,33,343.20",250155,
07-Mar-25,EQ,"1,211.10","1,217.85","1,206.30","1,218.05","1,213.40","1,214.55","1,213.63","1,362.35","1,048.10",6620284,"8,03,45,43,520.35",118643,
10-Mar-25,EQ,"1,208.00","1,225.80","1,208.00","1,214.55","1,212.90","1,214.85","1,218.50","1,362.35","1,048.10",7363437,"8,97,23,40,771.15",152261,
11-Mar-25,EQ,"1,217.20","1,248.00","1,217.20","1,214.85","1,244.15","1,245.40","1,238.81","1,362.35","1,048.10",10927950,"13,53,76,05,281.45",238907,
12-Mar-25,EQ,"1,246.95","1,251.95","1,235.30","1,245.40","1,244.45","1,243.95","1,243.37","1,362.35","1,048.10",11548372,"14,35,88,54,881.85",197340,
13-Mar-25,EQ,"1,251.05","1,255.60","1,245.30","1,243.95","1,248.65","1,250.05","1,250.96","1,362.35","1,048.10",8132940,"10,17,39,84,588.65",190526,
17-Mar-25,EQ,"1,257.05","1,273.95","1,254.75","1,250.05","1,268.65","1,269.00","1,267.47","1,362.35","1,048.10",11164882,"14,15,11,49,490.55",226414,
18-Mar-25,EQ,"1,285.50","1,313.85","1,280.65","1,269.00","1,311.50","1,309.85","1,299.54","1,362.35","1,048.10",15645427,"20,33,18,86,817.15",337230,
19-Mar-25,EQ,"1,305.60","1,318.30","1,302.15","1,309.85","1,316.00","1,313.10","1,311.61","1,362.35","1,048.10",11278014,"14,79,23,32,058.70",244205,
20-Mar-25,EQ,"1,320.00","1,324.25","1,311.05","1,313.10","1,318.55","1,321.70","1,319.08","1,362.35","1,048.10",10886735,"14,36,04,81,637.45",252535,
21-Mar-25,EQ,"1,316.00","1,349.00","1,311.60","1,321.70","1,337.95","1,343.10","1,341.59","1,362.35","1,048.10",60494318,"81,15,85,65,386.50",344744,
24-Mar-25,EQ,"1,355.95","1,373.00","1,345.05","1,343.10","1,361.20","1,358.15","1,358.95","1,373.00","1,048.10",9352280,"12,70,92,78,600.90",203054,
25-Mar-25,EQ,"1,359.00","1,363.80","1,330.05","1,358.15","1,341.95","1,343.70","1,345.81","1,373.00","1,048.10",16419207,"22,09,70,82,282.10",326362,
26-Mar-25,EQ,"1,344.05","1,358.00","1,331.50","1,343.70","1,335.45","1,335.90","1,341.51","1,373.00","1,048.10",10859639,"14,56,83,52,861.70",197579,
27-Mar-25,EQ,"1,333.15","1,351.50","1,333.15","1,335.90","1,339.00","1,336.65","1,340.70","1,373.00","1,048.10",15109614,"20,25,74,03,852.90",187305,
28-Mar-25,EQ,"1,336.00","1,357.95","1,327.20","1,336.65","1,348.00","1,348.35","1,345.90","1,373.00","1,048.10",8266544,"11,12,59,00,933.90",142133,
01-Apr-25,EQ,"1,340.00","1,352.35","1,315.40","1,348.35","1,318.15","1,318.45","1,326.83","1,373.00","1,048.10",14288024,"18,95,77,34,985.95",206118,
02-Apr-25,EQ,"1,322.15","1,337.95","1,322.15","1,318.45","1,330.85","1,331.25","1,330.74","1,373.00","1,048.10",8042214,"10,70,21,34,959.60",127734,
03-Apr-25,EQ,"1,321.95","1,333.00","1,321.25","1,331.25","1,328.95","1,329.55","1,328.60","1,373.00","1,048.10",4591008,"6,09,96,29,464.80",127085,
04-Apr-25,EQ,"1,329.55","1,338.55","1,322.10","1,329.55","1,335.00","1,335.30","1,331.60","1,373.00","1,048.10",8648542,"11,51,64,14,124.30",166068,
07-Apr-25,EQ,"1,295.25","1,325.00","1,265.00","1,335.30","1,294.10","1,287.55","1,290.47","1,373.00","1,048.10",19185012,"24,75,76,11,797.90",515573,
08-Apr-25,EQ,"1,299.85","1,310.05","1,287.35","1,287.55","1,300.05","1,299.90","1,298.35","1,373.00","1,048.10",13085762,"16,98,99,34,735.70",171223,
09-Apr-25,EQ,"1,304.95","1,305.10","1,284.50","1,299.90","1,304.00","1,300.80","1,296.12","1,373.00","1,048.10",13005622,"16,85,69,03,289.70",237174,
11-Apr-25,EQ,"1,305.10","1,325.00","1,305.10","1,300.80","1,312.05","1,311.65","1,314.61","1,373.00","1,048.10",13064247,"17,17,43,25,317.90",224885,
15-Apr-25,EQ,"1,351.00","1,354.30","1,336.20","1,311.65","1,350.40","1,350.20","1,347.70","1,373.00","1,048.10",15202603,"20,48,85,28,370.70",222333,
16-Apr-25,EQ,"1,357.00","1,359.70","1,342.90","1,350.20","1,358.00","1,356.40","1,350.44","1,373.00","1,048.10",14039073,"18,95,89,40,775.00",180990,
17-Apr-25,EQ,"1,362.00","1,408.90","1,360.10","1,356.40","1,407.00","1,406.70","1,391.92","1,408.90","1,048.10",17490424,"24,34,51,98,635.10",294006,
21-Apr-25,EQ,"1,436.00","1,436.00","1,404.70","1,406.70","1,408.10","1,409.80","1,416.70","1,436.00","1,051.05",16882426,"23,91,74,04,930.60",291654,
22-Apr-25,EQ,"1,412.80","1,418.80","1,398.90","1,409.80","1,414.00","1,416.50","1,410.65","1,436.00","1,051.05",16135274,"22,76,11,77,353.90",275616,
23-Apr-25,EQ,"1,429.00","1,429.90","1,411.30","1,416.50","1,422.00","1,424.40","1,421.06","1,436.00","1,051.05",13990764,"19,88,16,70,203.60",220724,
24-Apr-25,EQ,"1,416.30","1,421.20","1,398.80","1,424.40","1,401.00","1,402.70","1,407.84","1,436.00","1,051.05",15678099,"22,07,22,10,947.60",210098,
25-Apr-25,EQ,"1,410.00","1,414.80","1,388.40","1,402.70","1,403.00","1,404.80","1,400.91","1,436.00","1,051.05",11705093,"16,39,77,82,261.90",234552,
28-Apr-25,EQ,"1,405.60","1,435.00","1,403.80","1,404.80","1,428.00","1,428.80","1,427.33","1,436.00","1,051.05",10948561,"15,62,71,94,700.70",192819,
29-Apr-25,EQ,"1,428.80","1,438.30","1,422.60","1,428.80","1,425.50","1,429.80","1,428.52","1,438.30","1,051.05",10786910,"15,40,92,65,024.50",223499,
30-Apr-25,EQ,"1,433.00","1,433.70","1,400.00","1,429.80","1,424.30","1,427.00","1,427.91","1,438.30","1,051.05",14192027,"20,26,49,76,307.30",238248,
02-May-25,EQ,"1,426.90","1,446.60","1,424.60","1,427.00","1,429.00","1,432.40","1,436.51","1,446.60","1,051.05",10763492,"15,46,18,19,959.10",170242,
05-May-25,EQ,"1,440.00","1,446.80","1,426.00","1,432.40","1,427.40","1,429.40","1,432.29","1,446.80","1,051.05",4565705,"6,53,93,97,953.40",115354,
06-May-25,EQ,"1,429.00","1,433.70","1,420.40","1,429.40","1,430.00","1,431.60","1,428.23","1,446.80","1,051.05",6301690,"9,00,02,65,687.10",133476,
07-May-25,EQ,"1,425.00","1,442.00","1,421.00","1,431.60","1,437.10","1,435.40","1,431.25","1,446.80","1,051.05",10480453,"15,00,01,67,610.70",166481,
08-May-25,EQ,"1,438.60","1,448.90","1,426.10","1,435.40","1,427.30","1,435.50","1,439.49","1,448.90","1,051.05",15306490,"22,03,35,10,832.00",182407,
09-May-25,EQ,"1,415.20","1,419.90","1,387.00","1,435.50","1,389.00","1,388.90","1,394.54","1,448.90","1,051.05",13491197,"18,81,40,33,148.00",248736,
12-May-25,EQ,"1,409.40","1,453.00","1,404.00","1,388.90","1,451.50","1,448.50","1,436.69","1,453.00","1,051.05",9925445,"14,25,98,37,185.10",180758,
13-May-25,EQ,"1,440.10","1,447.90","1,427.40","1,448.50","1,430.80","1,430.60","1,432.31","1,453.00","1,051.05",12475424,"17,86,86,17,217.50",209013,
14-May-25,EQ,"1,429.90","1,440.70","1,417.30","1,430.60","1,427.40","1,426.20","1,427.87","1,453.00","1,051.05",8026837,"11,46,13,11,035.00",143054,
15-May-25,EQ,"1,425.90","1,456.50","1,415.50","1,426.20","1,451.00","1,450.80","1,438.96","1,456.50","1,051.05",18209264,"26,20,23,83,268.60",211899,
16-May-25,EQ,"1,453.30","1,458.70","1,447.00","1,450.80","1,452.40","1,454.00","1,454.25","1,458.70","1,051.05",6439208,"9,36,42,46,054.90",145344,
19-May-25,EQ,"1,446.50","1,459.70","1,443.80","1,454.00","1,447.00","1,449.00","1,451.29","1,459.70","1,051.05",6005334,"8,71,55,02,198.10",139810,
