DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
30-Aug-19,EQ,"1,245.50","1,254.40","1,221.00","1,241.75","1,253.00","1,248.55","1,237.50","1,417.50","1,016.40",11308120,"13,99,38,33,782.95",258498
03-Sep-19,EQ,"1,242.25","1,243.00","1,200.00","1,248.55","1,200.45","1,206.40","1,222.13","1,417.50","1,016.40",8563009,"10,46,51,20,848.25",199762
04-Sep-19,EQ,"1,200.55","1,205.25","1,186.05","1,206.40","1,202.40","1,201.15","1,196.00","1,417.50","1,016.40",15063355,"18,01,58,41,145.20",267845
05-Sep-19,EQ,"1,206.80","1,213.20","1,193.30","1,201.15","1,193.40","1,198.60","1,202.70","1,417.50","1,016.40",10512763,"12,64,37,24,990.60",191114
06-Sep-19,EQ,"1,203.00","1,229.00","1,195.25","1,198.60","1,220.50","1,222.50","1,215.37","1,417.50","1,016.40",10600234,"12,88,31,78,005.55",211038
09-Sep-19,EQ,"1,220.65","1,233.00","1,213.15","1,222.50","1,221.70","1,222.20","1,224.14","1,417.50","1,016.40",5370758,"6,57,45,55,885.10",126178
11-Sep-19,EQ,"1,222.50","1,240.00","1,222.50","1,222.20","1,232.05","1,234.40","1,233.81","1,417.50","1,016.40",5544468,"6,84,08,42,136.55",141564
12-Sep-19,EQ,"1,235.00","1,240.45","1,205.70","1,234.40","1,211.50","1,210.35","1,222.41","1,417.50","1,016.40",5431139,"6,63,91,05,042.15",133763
13-Sep-19,EQ,"1,212.00","1,228.50","1,206.90","1,210.35","1,226.70","1,225.60","1,216.36","1,417.50","1,016.40",5919260,"7,19,99,26,784.00",156260
16-Sep-19,EQ,"1,189.00","1,219.10","1,186.10","1,225.60","1,210.60","1,210.75","1,205.64","1,417.50","1,016.40",9393731,"11,32,54,40,052.65",185168
17-Sep-19,EQ,"1,211.00","1,211.00","1,193.50","1,210.75","1,196.95","1,197.45","1,201.83","1,417.50","1,016.40",7150435,"8,59,36,00,264.15",166672
18-Sep-19,EQ,"1,204.95","1,216.30","1,197.20","1,197.45","1,209.00","1,205.70","1,205.99","1,417.50","1,016.40",6827281,"8,23,36,52,161.85",202069
19-Sep-19,EQ,"1,207.85","1,209.70","1,172.65","1,205.70","1,179.00","1,179.05","1,189.50","1,417.50","1,016.40",6293454,"7,48,60,75,536.90",175486
20-Sep-19,EQ,"1,187.95","1,269.90","1,174.30","1,179.05","1,254.35","1,254.35","1,238.40","1,417.50","1,016.40",22019674,"27,26,90,67,451.95",392062
23-Sep-19,EQ,"1,274.15","1,281.00","1,235.00","1,254.35","1,236.35","1,239.20","1,249.95","1,417.50","1,016.40",9879751,"12,34,92,37,345.35",218447
24-Sep-19,EQ,"1,243.60","1,298.80","1,242.75","1,239.20","1,277.50","1,278.70","1,282.47","1,417.50","1,016.40",15982067,"20,49,65,60,837.95",378923
25-Sep-19,EQ,"1,284.00","1,295.00","1,268.85","1,278.70","1,280.60","1,279.55","1,284.48","1,417.50","1,016.40",8316894,"10,68,28,57,321.35",213332
26-Sep-19,EQ,"1,292.00","1,298.80","1,283.50","1,279.55","1,296.50","1,296.80","1,293.25","1,417.50","1,016.40",8389212,"10,84,93,10,880.15",186669
27-Sep-19,EQ,"1,292.50","1,315.00","1,284.00","1,296.80","1,307.50","1,309.05","1,307.46","1,417.50","1,016.40",8712980,"11,39,18,51,165.90",216408
30-Sep-19,EQ,"1,310.00","1,335.75","1,305.55","1,309.05","1,333.40","1,332.25","1,322.09","1,417.50","1,016.40",11549746,"15,26,98,59,906.95",288338
01-Oct-19,EQ,"1,337.00","1,342.00","1,293.30","1,332.25","1,303.70","1,304.90","1,320.17","1,417.50","1,016.40",8192597,"10,81,55,96,238.60",199164
03-Oct-19,EQ,"1,286.00","1,314.70","1,281.30","1,304.90","1,311.60","1,311.05","1,305.35","1,417.50","1,016.40",6183107,"8,07,11,37,689.55",160832
04-Oct-19,EQ,"1,319.90","1,328.60","1,303.85","1,311.05","1,307.75","1,308.10","1,318.17","1,417.50","1,016.40",6853954,"9,03,46,53,711.65",185130
07-Oct-19,EQ,"1,308.10","1,320.80","1,301.70","1,308.10","1,308.90","1,310.10","1,312.08","1,417.50","1,016.40",4599818,"6,03,53,33,161.85",121109
09-Oct-19,EQ,"1,308.70","1,329.95","1,292.50","1,310.10","1,328.70","1,324.75","1,309.53","1,417.50","1,016.40",8040938,"10,52,98,14,619.00",182007
10-Oct-19,EQ,"1,325.00","1,369.00","1,321.00","1,324.75","1,360.15","1,362.75","1,356.95","1,417.50","1,016.40",16003744,"21,71,62,22,025.70",375692
11-Oct-19,EQ,"1,363.70","1,365.60","1,336.55","1,362.75","1,350.10","1,352.60","1,352.25","1,417.50","1,016.40",7587648,"10,26,03,67,694.55",224923
14-Oct-19,EQ,"1,364.95","1,364.95","1,350.85","1,352.60","1,356.90","1,358.00","1,358.27","1,417.50","1,016.40",6123412,"8,31,72,37,658.80",118992
15-Oct-19,EQ,"1,362.50","1,370.00","1,354.30","1,358.00","1,364.15","1,364.15","1,364.34","1,417.50","1,016.40",4422075,"6,03,32,14,998.55",144636
16-Oct-19,EQ,"1,369.90","1,379.65","1,363.70","1,364.15","1,374.50","1,372.35","1,371.43","1,417.50","1,016.40",8870701,"12,16,55,79,723.75",183051
17-Oct-19,EQ,"1,375.00","1,399.00","1,372.00","1,372.35","1,394.95","1,396.50","1,384.72","1,417.50","1,016.40",7332464,"10,15,34,21,509.85",164517
18-Oct-19,EQ,"1,404.00","1,427.90","1,398.70","1,396.50","1,416.00","1,416.35","1,416.38","1,427.90","1,016.40",12856410,"18,20,95,82,125.50",228083
22-Oct-19,EQ,"1,425.00","1,436.85","1,403.35","1,416.35","1,417.40","1,414.15","1,420.93","1,436.85","1,016.40",12703054,"18,05,01,95,873.65",317936
23-Oct-19,EQ,"1,416.30","1,425.95","1,383.15","1,414.15","1,394.00","1,392.40","1,403.41","1,436.85","1,016.40",8432964,"11,83,48,77,910.65",214712
24-Oct-19,EQ,"1,401.00","1,441.40","1,386.55","1,392.40","1,435.10","1,436.45","1,415.13","1,441.40","1,016.40",10351384,"14,64,86,03,629.25",247194
25-Oct-19,EQ,"1,441.10","1,441.45","1,411.25","1,436.45","1,428.25","1,431.20","1,426.02","1,441.45","1,016.40",6190013,"8,82,70,68,858.25",163477
27-Oct-19,EQ,"1,441.00","1,445.00","1,430.00","1,431.20","1,435.50","1,434.25","1,437.86","1,445.00","1,016.40",1378313,"1,98,18,25,201.00",39531
29-Oct-19,EQ,"1,445.50","1,480.00","1,442.10","1,434.25","1,470.10","1,467.05","1,465.55","1,480.00","1,046.00",11780494,"17,26,48,61,676.35",321298
30-Oct-19,EQ,"1,480.00","1,484.55","1,460.30","1,467.05","1,482.60","1,479.10","1,471.89","1,484.55","1,046.00",7470723,"10,99,60,72,295.65",259287
31-Oct-19,EQ,"1,484.00","1,489.65","1,461.70","1,479.10","1,465.10","1,464.35","1,471.86","1,489.65","1,046.00",8898168,"13,09,68,51,142.35",193629
01-Nov-19,EQ,"1,455.00","1,461.80","1,441.00","1,464.35","1,456.15","1,456.90","1,451.60","1,489.65","1,046.00",6356579,"9,22,72,41,717.35",236195
04-Nov-19,EQ,"1,465.90","1,471.00","1,445.10","1,456.90","1,460.65","1,457.65","1,456.28","1,489.65","1,055.00",6429329,"9,36,28,82,583.55",203644
05-Nov-19,EQ,"1,463.10","1,468.95","1,441.00","1,457.65","1,447.50","1,447.30","1,449.21","1,489.65","1,055.00",5799318,"8,40,44,12,065.65",154824
06-Nov-19,EQ,"1,442.70","1,446.45","1,428.50","1,447.30","1,433.00","1,434.90","1,436.25","1,489.65","1,055.00",6686289,"9,60,31,95,008.95",158809
07-Nov-19,EQ,"1,435.00","1,463.00","1,432.20","1,434.90","1,461.00","1,458.60","1,448.68","1,489.65","1,055.00",6438749,"9,32,76,88,345.55",135012
08-Nov-19,EQ,"1,449.00","1,459.65","1,441.30","1,458.60","1,446.00","1,445.50","1,448.50","1,489.65","1,055.00",5494844,"7,95,92,84,446.45",141759
11-Nov-19,EQ,"1,439.10","1,444.25","1,422.55","1,445.50","1,427.80","1,427.80","1,431.40","1,489.65","1,055.00",5192423,"7,43,24,16,174.60",145722
13-Nov-19,EQ,"1,430.00","1,475.90","1,430.00","1,427.80","1,469.10","1,472.30","1,460.74","1,489.65","1,055.00",11532364,"16,84,57,51,336.90",213111
14-Nov-19,EQ,"1,476.00","1,481.60","1,455.80","1,472.30","1,458.25","1,462.75","1,466.92","1,489.65","1,055.00",6518339,"9,56,18,81,076.55",127557
15-Nov-19,EQ,"1,465.65","1,486.80","1,463.15","1,462.75","1,466.80","1,470.85","1,476.84","1,489.65","1,055.00",7173674,"10,59,43,40,066.20",152000
18-Nov-19,EQ,"1,472.65","1,486.00","1,455.40","1,470.85","1,460.05","1,459.20","1,468.40","1,489.65","1,055.00",6435097,"9,44,92,87,322.40",128242
19-Nov-19,EQ,"1,467.00","1,514.90","1,465.00","1,459.20","1,511.55","1,509.75","1,496.45","1,514.90","1,055.00",13795569,"20,64,43,25,394.65",285115
20-Nov-19,EQ,"1,555.05","1,572.40","1,543.20","1,509.75","1,548.50","1,547.65","1,559.65","1,572.40","1,055.00",19904164,"31,04,35,34,027.20",376334
21-Nov-19,EQ,"1,545.00","1,556.00","1,528.55","1,547.65","1,540.50","1,537.60","1,538.44","1,572.40","1,055.00",6810577,"10,47,76,84,602.20",160090
22-Nov-19,EQ,"1,542.10","1,569.50","1,537.60","1,537.60","1,548.05","1,546.50","1,551.32","1,572.40","1,055.00",10218978,"15,85,29,47,451.80",200632
25-Nov-19,EQ,"1,551.15","1,564.80","1,551.00","1,546.50","1,562.00","1,561.55","1,559.10","1,572.40","1,055.00",6924313,"10,79,56,66,734.40",119670
26-Nov-19,EQ,"1,568.10","1,576.35","1,556.00","1,561.55","1,561.20","1,560.25","1,563.16","1,576.35","1,055.00",16152137,"25,24,83,83,481.15",218748
27-Nov-19,EQ,"1,559.95","1,575.50","1,556.10","1,560.25","1,575.10","1,569.85","1,564.27","1,576.35","1,055.00",4408336,"6,89,58,29,807.95",107469
28-Nov-19,EQ,"1,572.65","1,584.15","1,563.95","1,569.85","1,582.00","1,580.30","1,576.23","1,584.15","1,055.00",6284885,"9,90,64,07,921.85",163816
29-Nov-19,EQ,"1,581.95","1,581.95","1,547.85","1,580.30","1,553.00","1,551.15","1,558.76","1,584.15","1,055.00",8484822,"13,22,58,31,193.95",237128
02-Dec-19,EQ,"1,600.00","1,614.45","1,577.00","1,551.15","1,586.90","1,586.50","1,592.74","1,614.45","1,055.00",14275186,"22,73,66,71,350.65",273497
03-Dec-19,EQ,"1,592.75","1,594.00","1,572.60","1,586.50","1,582.00","1,578.90","1,580.07","1,614.45","1,055.00",5938786,"9,38,36,87,343.45",132025
04-Dec-19,EQ,"1,573.00","1,577.50","1,533.75","1,578.90","1,554.50","1,552.70","1,551.77","1,614.45","1,055.00",9594828,"14,88,89,58,079.40",246981
05-Dec-19,EQ,"1,574.00","1,579.75","1,544.00","1,552.70","1,551.00","1,550.85","1,561.41","1,614.45","1,055.00",9117022,"14,23,54,46,632.55",217414
06-Dec-19,EQ,"1,553.00","1,568.00","1,541.10","1,550.85","1,554.50","1,554.90","1,555.30","1,614.45","1,055.00",5982129,"9,30,40,04,869.50",127437
09-Dec-19,EQ,"1,556.15","1,577.40","1,546.50","1,554.90","1,572.95","1,572.60","1,565.26","1,614.45","1,055.00",5779807,"9,04,69,24,671.40",142669
10-Dec-19,EQ,"1,572.05","1,573.60","1,554.15","1,572.60","1,564.90","1,561.95","1,561.68","1,614.45","1,055.00",4650906,"7,26,32,49,188.05",135279
11-Dec-19,EQ,"1,555.60","1,574.50","1,550.60","1,561.95","1,561.00","1,562.40","1,560.15","1,614.45","1,055.00",5652698,"8,81,90,46,877.75",159685
12-Dec-19,EQ,"1,570.25","1,573.85","1,556.65","1,562.40","1,571.10","1,568.20","1,564.76","1,614.45","1,055.00",4720977,"7,38,72,06,059.95",134048
13-Dec-19,EQ,"1,580.00","1,590.00","1,572.40","1,568.20","1,584.05","1,582.90","1,580.61","1,614.45","1,055.00",5791522,"9,15,41,60,089.40",138857
16-Dec-19,EQ,"1,592.00","1,593.90","1,564.35","1,582.90","1,571.00","1,566.60","1,575.62","1,614.45","1,065.65",5436951,"8,56,65,68,694.20",143743
17-Dec-19,EQ,"1,566.75","1,579.00","1,555.55","1,566.60","1,567.00","1,562.70","1,564.71","1,614.45","1,065.65",9291724,"14,53,88,34,627.90",188391
18-Dec-19,EQ,"1,563.00","1,580.00","1,562.00","1,562.70","1,577.15","1,575.85","1,569.63","1,614.45","1,065.65",6739582,"10,57,86,62,434.20",220134
19-Dec-19,EQ,"1,573.70","1,614.90","1,571.80","1,575.85","1,613.00","1,609.95","1,595.68","1,614.90","1,065.65",9375484,"14,96,02,69,698.60",194045
20-Dec-19,EQ,"1,615.00","1,617.55","1,596.10","1,609.95","1,600.00","1,599.10","1,604.60","1,617.55","1,065.65",9724619,"15,60,41,31,778.50",164538
23-Dec-19,EQ,"1,560.10","1,577.55","1,557.80","1,599.10","1,570.95","1,571.40","1,567.33","1,617.55","1,065.65",11478429,"17,99,04,93,039.75",259306
24-Dec-19,EQ,"1,568.90","1,572.05","1,542.50","1,571.40","1,544.50","1,546.45","1,555.42","1,617.55","1,065.65",8251144,"12,83,39,55,162.85",194127
26-Dec-19,EQ,"1,541.65","1,552.95","1,510.15","1,546.45","1,515.80","1,515.40","1,527.47","1,617.55","1,065.65",13605737,"20,78,23,49,005.20",208335
27-Dec-19,EQ,"1,527.00","1,546.20","1,521.30","1,515.40","1,542.00","1,542.35","1,533.58","1,617.55","1,065.65",8081591,"12,39,37,81,504.50",160454
30-Dec-19,EQ,"1,545.95","1,547.65","1,528.05","1,542.35","1,546.25","1,544.20","1,538.15","1,617.55","1,081.10",7828402,"12,04,12,87,378.85",141979
31-Dec-19,EQ,"1,542.00","1,543.70","1,508.05","1,544.20","1,516.00","1,514.05","1,525.14","1,617.55","1,081.10",10150467,"15,48,09,24,273.60",220938
01-Jan-20,EQ,"1,518.00","1,527.10","1,505.50","1,514.05","1,511.80","1,509.60","1,515.23","1,617.55","1,081.10",6402372,"9,70,10,63,103.40",122265
02-Jan-20,EQ,"1,512.00","1,540.95","1,512.00","1,509.60","1,534.10","1,535.30","1,530.86","1,617.55","1,081.10",8096561,"12,39,47,09,675.75",151727﻿
03-Jan-20,EQ,"1,533.00","1,541.65","1,523.00","1,535.30","1,536.00","1,537.15","1,532.73","1,617.55","1,081.10",9593498,"14,70,42,83,071.80",149003
06-Jan-20,EQ,"1,520.00","1,527.90","1,498.00","1,537.15","1,499.90","1,501.50","1,512.57","1,617.55","1,086.40",11209343,"16,95,49,36,799.60",225138
07-Jan-20,EQ,"1,519.00","1,534.50","1,513.50","1,501.50","1,526.95","1,524.60","1,523.12","1,617.55","1,086.40",7627191,"11,61,70,96,335.05",180713
08-Jan-20,EQ,"1,515.00","1,534.45","1,510.00","1,524.60","1,514.00","1,513.15","1,518.24","1,617.55","1,086.40",7336561,"11,13,86,43,617.80",169662
09-Jan-20,EQ,"1,538.60","1,550.00","1,531.25","1,513.15","1,549.50","1,548.00","1,541.76","1,617.55","1,086.40",6849606,"10,56,04,31,962.80",154953
10-Jan-20,EQ,"1,551.90","1,557.95","1,539.65","1,548.00","1,546.85","1,547.65","1,549.42","1,617.55","1,086.40",5704686,"8,83,89,54,165.35",136340
13-Jan-20,EQ,"1,545.05","1,558.70","1,538.40","1,547.65","1,539.85","1,543.70","1,548.94","1,617.55","1,086.40",8358090,"12,94,61,46,806.55",143022
14-Jan-20,EQ,"1,540.00","1,550.00","1,521.85","1,543.70","1,529.10","1,529.40","1,533.76","1,617.55","1,086.40",7230788,"11,09,02,62,628.40",173502
15-Jan-20,EQ,"1,535.85","1,539.90","1,518.25","1,529.40","1,524.10","1,523.85","1,526.75","1,617.55","1,086.40",7231393,"11,04,05,50,715.00",212172
16-Jan-20,EQ,"1,529.00","1,543.35","1,528.00","1,523.85","1,538.70","1,537.90","1,535.41","1,617.55","1,086.40",5873662,"9,01,85,08,367.20",164724
17-Jan-20,EQ,"1,553.50","1,584.95","1,553.20","1,537.90","1,581.00","1,581.00","1,573.00","1,617.55","1,086.40",13469708,"21,18,79,07,268.25",279304
20-Jan-20,EQ,"1,609.00","1,609.00","1,526.40","1,581.00","1,532.20","1,532.35","1,557.85","1,617.55","1,095.30",14878868,"23,17,91,00,842.45",338270
21-Jan-20,EQ,"1,528.60","1,545.85","1,522.00","1,532.35","1,535.00","1,533.90","1,535.68","1,617.55","1,095.30",8650831,"13,28,48,91,871.10",233395
22-Jan-20,EQ,"1,544.00","1,546.75","1,531.10","1,533.90","1,535.25","1,533.35","1,538.16","1,617.55","1,095.30",4719245,"7,25,89,54,215.65",143828
23-Jan-20,EQ,"1,536.50","1,541.95","1,520.70","1,533.35","1,529.60","1,526.85","1,528.79","1,617.55","1,095.30",5142088,"7,86,11,87,151.20",149239
24-Jan-20,EQ,"1,527.00","1,536.35","1,518.55","1,526.85","1,524.05","1,521.55","1,525.74","1,617.55","1,095.30",6687633,"10,20,35,94,712.60",152146
27-Jan-20,EQ,"1,514.90","1,524.45","1,505.00","1,521.55","1,508.00","1,506.55","1,513.43","1,617.55","1,095.30",6120429,"9,26,28,15,086.30",130826
28-Jan-20,EQ,"1,508.60","1,510.00","1,463.60","1,506.55","1,473.50","1,471.75","1,485.82","1,617.55","1,095.30",11215313,"16,66,39,88,524.40",271852
29-Jan-20,EQ,"1,474.05","1,494.40","1,464.05","1,471.75","1,480.00","1,479.85","1,479.34","1,617.55","1,095.30",11313297,"16,73,61,72,827.55",254760
30-Jan-20,EQ,"1,479.00","1,479.70","1,440.00","1,479.85","1,443.00","1,443.75","1,452.40","1,617.55","1,095.30",10241756,"14,87,51,16,667.40",231136
31-Jan-20,EQ,"1,453.00","1,453.25","1,407.20","1,443.75","1,410.00","1,411.65","1,425.75","1,617.55","1,095.30",15886673,"22,65,03,74,556.80",330774
01-Feb-20,EQ,"1,405.30","1,426.95","1,371.10","1,411.65","1,372.00","1,383.35","1,402.89","1,617.55","1,095.30",11022901,"15,46,38,89,561.65",243212
03-Feb-20,EQ,"1,369.90","1,399.95","1,363.05","1,383.35","1,386.00","1,385.50","1,380.77","1,617.55","1,095.30",14040626,"19,38,68,92,660.65",370104
04-Feb-20,EQ,"1,400.00","1,432.50","1,397.80","1,385.50","1,427.50","1,426.40","1,419.31","1,617.55","1,095.30",11604666,"16,47,05,98,996.60",286666
05-Feb-20,EQ,"1,434.90","1,452.80","1,430.30","1,426.40","1,446.30","1,448.50","1,442.46","1,617.55","1,095.30",8444823,"12,18,13,50,644.45",242039
06-Feb-20,EQ,"1,454.10","1,467.00","1,440.10","1,448.50","1,455.00","1,457.80","1,452.93","1,617.55","1,095.30",7103715,"10,32,12,03,995.95",163247
07-Feb-20,EQ,"1,451.00","1,452.35","1,428.30","1,457.80","1,432.00","1,433.65","1,437.06","1,617.55","1,095.30",5581641,"8,02,11,38,869.45",134128
10-Feb-20,EQ,"1,428.00","1,445.50","1,410.45","1,433.65","1,442.20","1,435.60","1,424.41","1,617.55","1,095.30",6922631,"9,86,06,58,648.55",143055
11-Feb-20,EQ,"1,447.40","1,466.20","1,445.05","1,435.60","1,454.50","1,452.75","1,457.22","1,617.55","1,095.30",6400245,"9,32,65,49,622.15",224142
12-Feb-20,EQ,"1,456.15","1,474.85","1,455.00","1,452.75","1,473.15","1,470.30","1,465.86","1,617.55","1,095.30",6187091,"9,06,93,80,787.60",192511
13-Feb-20,EQ,"1,477.75","1,477.75","1,462.60","1,470.30","1,470.45","1,474.15","1,470.71","1,617.55","1,095.30",6201763,"9,12,09,66,120.20",116464
14-Feb-20,EQ,"1,477.25","1,501.45","1,453.10","1,474.15","1,485.85","1,487.60","1,483.41","1,617.55","1,095.30",9704655,"14,39,59,61,760.00",229509
17-Feb-20,EQ,"1,489.00","1,506.15","1,474.30","1,487.60","1,478.50","1,478.25","1,487.62","1,617.55","1,095.30",6011340,"8,94,26,10,639.00",150631
18-Feb-20,EQ,"1,475.90","1,475.90","1,457.40","1,478.25","1,466.90","1,467.40","1,465.63","1,617.55","1,095.30",5086964,"7,45,56,03,060.65",142911
19-Feb-20,EQ,"1,479.35","1,506.45","1,475.10","1,467.40","1,504.50","1,503.80","1,497.34","1,617.55","1,095.30",6438918,"9,64,12,69,216.50",249278
20-Feb-20,EQ,"1,497.00","1,508.00","1,483.80","1,503.80","1,487.00","1,485.95","1,495.83","1,617.55","1,095.30",7722577,"11,55,16,69,677.25",176470
24-Feb-20,EQ,"1,469.75","1,477.00","1,439.55","1,485.95","1,447.10","1,444.95","1,462.78","1,617.55","1,095.30",9769743,"14,29,10,04,524.25",237165
25-Feb-20,EQ,"1,451.40","1,451.40","1,410.00","1,444.95","1,420.00","1,416.40","1,432.47","1,617.55","1,095.30",12684109,"18,16,95,72,259.45",281387
26-Feb-20,EQ,"1,410.00","1,412.35","1,387.35","1,416.40","1,389.50","1,392.00","1,399.83","1,617.55","1,095.30",13423661,"18,79,08,08,835.50",268512
27-Feb-20,EQ,"1,388.00","1,393.80","1,369.00","1,392.00","1,380.45","1,386.25","1,381.33","1,617.55","1,095.30",11454300,"15,82,21,75,752.20",240043
28-Feb-20,EQ,"1,354.90","1,357.00","1,325.00","1,386.25","1,327.00","1,328.65","1,338.96","1,617.55","1,095.30",17973847,"24,06,62,01,012.35",373466
02-Mar-20,EQ,"1,355.10","1,369.00","1,301.10","1,328.65","1,322.00","1,316.15","1,343.40","1,617.55","1,095.30",13486634,"18,11,79,90,644.90",274282
03-Mar-20,EQ,"1,329.70","1,353.90","1,322.00","1,316.15","1,346.35","1,342.85","1,339.28","1,617.55","1,095.30",12525809,"16,77,55,18,803.70",275521
04-Mar-20,EQ,"1,352.00","1,353.80","1,307.90","1,342.85","1,349.00","1,339.70","1,331.24","1,617.55","1,095.30",10105782,"13,45,32,13,011.65",297606
05-Mar-20,EQ,"1,352.20","1,357.95","1,306.00","1,339.70","1,309.90","1,311.15","1,327.07","1,617.55","1,095.30",13948324,"18,51,03,67,252.80",319378
06-Mar-20,EQ,"1,270.00","1,288.15","1,241.10","1,311.15","1,269.85","1,271.00","1,271.62","1,617.55","1,095.30",15422068,"19,61,09,74,599.30",389652
09-Mar-20,EQ,"1,240.05","1,241.00","1,095.00","1,271.00","1,104.50","1,114.15","1,143.56","1,617.55","1,095.00",40317808,"46,10,59,53,148.80",846382
11-Mar-20,EQ,"1,108.00","1,178.45","1,108.00","1,114.15","1,152.00","1,153.55","1,157.92","1,617.55","1,095.00",27237627,"31,53,89,87,521.10",490124
12-Mar-20,EQ,"1,085.00","1,101.00","1,048.70","1,153.55","1,059.00","1,063.00","1,076.20","1,617.55","1,048.70",25588170,"27,53,80,49,024.35",646095
13-Mar-20,EQ,998,"1,140.00",942.4,"1,063.00","1,116.95","1,105.30","1,053.35","1,617.55",942.4,33509757,"35,29,74,04,438.20",706395
16-Mar-20,EQ,"1,060.55","1,079.70","1,005.00","1,105.30","1,012.20","1,015.70","1,046.83","1,617.55",942.4,17594729,"18,41,87,45,886.00",441083
17-Mar-20,EQ,"1,047.25","1,060.00","1,003.20","1,015.70","1,011.50","1,008.00","1,034.68","1,617.55",942.4,20777442,"21,49,79,94,559.00",463953
18-Mar-20,EQ,"1,025.30","1,035.90",961,"1,008.00",976.45,968.5,992.19,"1,617.55",942.4,20450497,"20,29,07,76,263.75",499736
19-Mar-20,EQ,920.1,967,892.2,968.5,917.7,917.7,918.86,"1,617.55",892.2,28072062,"25,79,43,60,273.80",636588
20-Mar-20,EQ,939.5,"1,034.90",930,917.7,"1,028.00","1,017.95",983.98,"1,617.55",892.2,28967526,"28,50,34,44,361.95",589033
23-Mar-20,EQ,916.2,950,875.65,"1,017.95",891,884.05,899.32,"1,617.55",875.65,18593713,"16,72,16,15,106.25",569206
24-Mar-20,EQ,930,970,895.8,884.05,946,943.4,934.85,"1,617.55",875.65,20919322,"19,55,65,00,213.85",590891
25-Mar-20,EQ,963.8,"1,151.55",963.25,943.4,"1,074.00","1,082.25","1,053.49","1,617.55",875.65,33433126,"35,22,13,38,454.85",799060
26-Mar-20,EQ,"1,095.80","1,116.90","1,042.35","1,082.25","1,069.00","1,066.20","1,074.95","1,617.55",875.65,20912934,"22,48,03,24,150.35",592742
27-Mar-20,EQ,"1,095.00","1,107.30","1,046.20","1,066.20","1,067.95","1,065.60","1,070.06","1,617.55",875.65,19044644,"20,37,88,95,930.60",502817
30-Mar-20,EQ,"1,040.60","1,074.80","1,020.00","1,065.60","1,031.50","1,030.45","1,044.14","1,617.55",875.65,13820286,"14,43,03,04,002.65",386770
31-Mar-20,EQ,"1,073.95","1,129.80","1,048.00","1,030.45","1,100.00","1,113.75","1,093.37","1,617.55",875.65,20249909,"22,14,06,76,568.55",506536
01-Apr-20,EQ,"1,122.25","1,124.60","1,045.20","1,113.75","1,084.00","1,080.45","1,072.84","1,617.55",875.65,19017099,"20,40,23,65,414.20",414675
03-Apr-20,EQ,"1,134.45","1,134.45","1,056.30","1,080.45","1,088.00","1,077.45","1,077.52","1,617.55",875.65,18912044,"20,37,80,95,229.65",519365
